element_id,x_demo_m,y_demo_m,z_demo_m,layer_id,layer_name,log10_K_demo,K_demo_m_per_s
2236,-129.577,436.358,179.687,3,lower,-8.70776,1.9599274702369545e-09
2237,-105.883,448.031,103.163,3,lower,-8.72209,1.89631290252551e-09
2238,421.093,901.864,186.301,3,lower,-8.68488,2.065950920287902e-09
2239,542.183,202.777,247.381,3,lower,-8.65687,2.2035859770892235e-09
2240,180.083,756.189,272.391,3,lower,-8.51122,3.081626499198985e-09
2241,84.013,559.898,189.702,3,lower,-8.53999,2.884097911170625e-09
2242,96.383,424.564,184.422,3,lower,-8.53895,2.8910127033441125e-09
2243,440.373,837.988,252.778,3,lower,-8.76804,1.7059252602442312e-09
2244,450.018,903.0,177.29,3,lower,-8.81116,1.5446852516191658e-09
2245,611.506,686.595,188.031,3,lower,-8.68572,2.0619588788335804e-09
2246,-17.179,173.398,181.716,3,lower,-8.40351,3.949026062757431e-09
2247,356.274,713.883,178.483,3,lower,-8.92557,1.186943372956614e-09
2248,150.158,53.25,175.234,3,lower,-8.44874,3.558442888692269e-09
2249,48.795,269.231,180.113,3,lower,-8.51966,3.0223169026833096e-09
2250,82.415,835.561,264.177,3,lower,-8.37952,4.1733037924858e-09
2251,-175.924,857.157,224.962,3,lower,-8.44975,3.55017695037082e-09
2252,44.843,350.018,140.553,3,lower,-8.62982,2.3452006182337593e-09
2253,19.696,387.028,164.219,3,lower,-8.46192,3.4520732301828145e-09
2254,206.73,204.668,252.225,3,lower,-8.55142,2.80918279570435e-09
2255,56.777,762.067,159.402,3,lower,-8.50073,3.1569666932046545e-09
2256,-63.895,577.943,126.791,3,lower,-8.73225,1.8524649518856425e-09
2257,603.159,845.89,246.083,3,lower,-8.65373,2.2195758967873974e-09
2258,362.748,311.743,205.886,3,lower,-8.83445,1.4640300805402733e-09
2259,163.37,538.724,210.171,3,lower,-8.55321,2.7976282193426726e-09
2260,457.211,280.478,198.581,3,lower,-8.72146,1.899065744465639e-09
2261,117.899,797.169,147.048,3,lower,-8.37035,4.262358748180174e-09
2262,573.239,474.172,244.75,3,lower,-8.80346,1.5723166015048597e-09
2263,131.977,530.103,232.874,3,lower,-8.65571,2.209479619838918e-09
2264,-37.917,447.728,135.155,3,lower,-8.62745,2.358033658991887e-09
2265,-14.27,361.393,87.243,3,lower,-8.7643,1.7206795610302998e-09
2266,209.052,504.844,260.698,3,lower,-8.6929,2.028149664478574e-09
2267,571.381,902.959,190.221,3,lower,-8.69229,2.0310003582013082e-09
2268,541.362,114.467,254.473,3,lower,-8.58795,2.582557501439917e-09
2269,303.16,533.774,135.722,3,lower,-9.06593,8.591519892853318e-10
2270,138.512,484.251,137.601,3,lower,-8.73171,1.854769731884859e-09
2271,-182.085,608.955,148.657,3,lower,-8.66207,2.1773587952952196e-09
2272,558.778,221.312,165.106,3,lower,-8.81708,1.5237720387607465e-09
2273,213.352,773.447,191.862,3,lower,-8.48169,3.2984507203458693e-09
2274,84.521,86.016,157.459,3,lower,-8.44945,3.5526301729433474e-09
2275,79.208,246.649,113.331,3,lower,-8.38599,4.111591882857052e-09
2276,496.94,333.64,231.343,3,lower,-9.00287,9.93413368365137e-10
2277,534.433,334.786,194.695,3,lower,-8.76234,1.7284626523953187e-09
2278,101.643,220.629,196.375,3,lower,-8.57117,2.6842935015670994e-09
2279,471.654,433.872,188.185,3,lower,-8.8569,1.3902727164839792e-09
2280,200.652,822.903,193.74,3,lower,-8.45143,3.536470176714574e-09
2281,97.403,122.657,149.851,3,lower,-8.33362,4.638526050622886e-09
2282,488.98,614.235,271.669,3,lower,-8.97914,1.0492041506741265e-09
2283,56.985,262.305,223.897,3,lower,-8.64331,2.2734740425463244e-09
2284,622.707,493.084,245.814,3,lower,-8.75858,1.743492164758338e-09
2285,340.589,589.267,168.919,3,lower,-8.85043,1.411139666970163e-09
2286,332.784,336.855,192.594,3,lower,-8.67556,2.110765562624539e-09
2287,114.139,467.429,151.157,3,lower,-8.67808,2.098553280217139e-09
2288,-17.789,454.721,171.855,3,lower,-8.62307,2.3819355157717406e-09
2289,224.667,208.947,246.518,3,lower,-8.47146,3.3770695116934843e-09
2290,574.536,190.742,170.007,3,lower,-8.70106,1.9903983362988144e-09
2291,508.011,860.736,239.082,3,lower,-8.65926,2.1914925570432463e-09
2292,417.166,458.525,193.928,3,lower,-8.98038,1.046212729789356e-09
2293,-75.74,450.616,191.563,3,lower,-8.62189,2.388416154765372e-09
2294,-136.325,560.624,156.923,3,lower,-8.65389,2.218758325419217e-09
2295,512.928,589.119,245.908,3,lower,-8.88029,1.317376766878173e-09
2296,228.666,891.144,224.337,3,lower,-8.34859,4.4813617192304885e-09
2297,447.151,482.909,216.269,3,lower,-9.05715,8.766979680949177e-10
2298,-150.755,657.457,154.73,3,lower,-8.70484,1.9731495373786518e-09
2299,595.582,312.291,130.404,3,lower,-8.82188,1.5070234146213465e-09
2300,563.113,49.971,233.938,3,lower,-8.60008,2.5114237675436144e-09
2301,-16.509,716.576,189.105,3,lower,-8.50575,3.1206854781099453e-09
2302,128.099,393.571,146.282,3,lower,-8.80375,1.571267038063931e-09
2303,599.978,741.505,181.819,3,lower,-8.55099,2.8119655775537138e-09
2304,184.659,666.526,211.986,3,lower,-8.53012,2.95039389006989e-09
2305,89.949,262.421,148.887,3,lower,-8.6736,2.1203131167398475e-09
2306,169.373,138.371,261.109,3,lower,-8.48035,3.3086436883119448e-09
2307,-162.084,714.683,147.983,3,lower,-8.63968,2.292556248459349e-09
2308,-86.465,223.413,165.541,3,lower,-8.52869,2.9601246536801267e-09
2309,243.481,747.21,212.261,3,lower,-8.52516,2.9842829658915405e-09
2310,45.287,487.796,184.534,3,lower,-8.61608,2.4205831177775954e-09
2311,542.208,88.005,218.659,3,lower,-8.76835,1.7047080029329459e-09
2312,-48.388,201.01,91.367,3,lower,-8.53597,2.9109181902266865e-09
2313,-51.012,621.78,108.915,3,lower,-8.63686,2.3074909160249122e-09
2314,517.886,636.659,153.514,3,lower,-8.95294,1.1144484897053321e-09
2315,201.462,568.26,182.21,3,lower,-8.69902,1.999769774710739e-09
2316,332.377,303.662,251.992,3,lower,-8.79065,1.6193845816824835e-09
2317,16.095,809.006,242.109,3,lower,-8.43414,3.680103220077623e-09
2318,104.662,838.066,263.925,3,lower,-8.21904,6.038930062135235e-09
2319,54.76,306.305,114.462,3,lower,-8.56983,2.6925885831046975e-09
2320,-57.393,334.949,217.629,3,lower,-8.47436,3.354594263648535e-09
2321,76.569,600.402,165.197,3,lower,-8.46772,3.406277297352205e-09
2322,419.283,511.523,220.323,3,lower,-8.94806,1.127041738848763e-09
2323,429.555,908.835,220.083,3,lower,-8.65576,2.2092252587395966e-09
2324,-99.136,580.148,150.708,3,lower,-8.69566,2.015301369417978e-09
2325,425.058,829.924,263.835,3,lower,-8.68892,2.046821640480072e-09
2326,398.3,111.277,248.014,3,lower,-8.72118,1.9002905121743462e-09
2327,-82.546,880.193,127.86,3,lower,-8.48031,3.3089484396914404e-09
2328,310.857,573.363,275.87,3,lower,-8.98828,1.0273537251367639e-09
2329,-135.67,120.095,84.516,3,lower,-8.46947,3.392579238391858e-09
2330,370.172,186.424,203.497,3,lower,-8.79162,1.6157717101985712e-09
2331,508.239,514.676,165.126,3,lower,-8.89377,1.277114982908462e-09
2332,430.277,374.723,267.947,3,lower,-9.03916,9.137765317345837e-10
2333,152.581,666.832,240.382,3,lower,-8.70252,1.983718301129202e-09
2334,281.708,564.714,225.339,3,lower,-8.83713,1.4550234743918255e-09
2335,15.551,171.625,229.475,3,lower,-8.40382,3.946208248308379e-09
2336,459.438,133.287,277.017,3,lower,-8.75935,1.7404037083867131e-09
2337,-34.117,753.393,230.164,3,lower,-8.4855,3.2696404683430527e-09
2338,-186.431,709.786,182.638,3,lower,-8.67813,2.0983116892495067e-09
2339,530.233,764.885,231.573,3,lower,-8.77709,1.6707443456406578e-09
2340,39.129,239.365,244.105,3,lower,-8.47165,3.3755923967454466e-09
2341,188.261,371.114,170.641,3,lower,-8.56761,2.706387631442865e-09
2342,383.195,478.55,189.916,3,lower,-8.9529,1.114551138931604e-09
2343,-155.791,243.501,201.935,3,lower,-8.56937,2.6954420546141394e-09
2344,279.85,529.33,212.123,3,lower,-8.93753,1.1547022179310262e-09
2345,455.993,517.645,166.957,3,lower,-8.89749,1.2662224230240359e-09
2346,586.334,636.772,174.629,3,lower,-8.68806,2.050878819872382e-09
2347,487.653,556.122,143.912,3,lower,-8.91459,1.2173346951989902e-09
2348,300.619,48.073,192.505,3,lower,-8.61358,2.4345572966174665e-09
2349,194.187,568.775,130.315,3,lower,-8.64219,2.2793446606798876e-09
2350,409.601,147.198,208.801,3,lower,-8.80661,1.560953622755835e-09
2351,9.156,802.935,237.142,3,lower,-8.39116,4.062936174886755e-09
2352,15.728,60.473,205.726,3,lower,-8.30076,5.0031094063954366e-09
2353,7.038,52.649,178.397,3,lower,-8.58347,2.609335963331536e-09
2354,395.936,204.463,132.213,3,lower,-8.66752,2.1502056564303615e-09
2355,-22.014,580.806,191.768,3,lower,-8.53261,2.9335263934950202e-09
2356,277.595,818.886,290.289,3,lower,-8.65849,2.1953814990849997e-09
2357,345.261,765.185,248.0,3,lower,-8.71636,1.921498279785715e-09
2358,-13.16,912.628,147.756,3,lower,-8.13528,7.323522159755092e-09
2359,-83.826,66.122,156.018,3,lower,-8.4077,3.911109723889294e-09
2360,46.819,88.742,225.123,3,lower,-8.13533,7.322679056641279e-09
2361,235.722,463.125,260.523,3,lower,-8.80156,1.5792104166849488e-09
2362,21.96,855.717,185.504,3,lower,-8.54538,2.848524767925246e-09
2363,-17.207,185.381,113.461,3,lower,-8.45989,3.4682468459690464e-09
2364,269.793,696.488,253.318,3,lower,-8.61046,2.4521102911132713e-09
2365,295.945,542.994,274.489,3,lower,-8.77501,1.6787653626765375e-09
2366,26.1,581.489,183.956,3,lower,-8.55688,2.7740865071931196e-09
2367,585.212,180.423,150.233,3,lower,-8.68103,2.0843468965414495e-09
2368,-99.392,903.07,181.533,3,lower,-8.43873,3.641413517109599e-09
2369,33.434,798.399,214.744,3,lower,-8.23699,5.794420384192736e-09
2370,87.523,480.967,127.362,3,lower,-8.66815,2.1470887678612372e-09
2371,-163.979,648.73,171.655,3,lower,-8.60907,2.4599710717014284e-09
2372,133.278,600.836,238.736,3,lower,-8.53231,2.935553501795882e-09
2373,-27.336,584.54,151.453,3,lower,-8.52599,2.9785850130940803e-09
2374,59.224,507.44,110.754,3,lower,-8.48565,3.268511369532458e-09
2375,31.457,350.301,95.489,3,lower,-8.54054,2.8804477385162404e-09
2376,504.223,824.126,277.185,3,lower,-8.76733,1.7087164482215852e-09
2377,-116.428,522.744,159.38,3,lower,-8.71814,1.9136389412704616e-09
2378,-23.586,117.845,110.235,3,lower,-8.2801,5.24686632777618e-09
2379,353.845,378.857,272.577,3,lower,-9.06345,8.640721349389431e-10
2380,243.426,265.87,169.572,3,lower,-8.84342,1.4341018630519613e-09
2381,55.835,404.724,130.649,3,lower,-8.53149,2.9411014143303802e-09
2382,-148.15,904.12,162.96,3,lower,-8.56154,2.744479555928872e-09
2383,67.002,418.953,144.616,3,lower,-8.59764,2.5255734302100974e-09
2384,167.29,559.821,193.113,3,lower,-8.73372,1.846205328119732e-09
2385,-131.61,728.816,184.544,3,lower,-8.50603,3.118674146275084e-09
2386,604.988,679.687,269.184,3,lower,-8.72118,1.9002905121743462e-09
2387,454.697,124.717,259.717,3,lower,-8.7028,1.9824397628726413e-09
2388,-128.022,709.819,205.176,3,lower,-8.57503,2.6605412697709885e-09
2389,520.56,809.579,172.055,3,lower,-8.57877,2.6377279423874377e-09
2390,467.119,912.812,271.22,3,lower,-8.68154,2.0819006462536984e-09
2391,-153.193,760.282,159.422,3,lower,-8.48522,3.2717491631454204e-09
2392,584.937,575.51,225.217,3,lower,-8.87991,1.3185299527132198e-09
2393,13.181,330.07,145.339,3,lower,-8.62246,2.385283478075358e-09
2394,-184.293,469.14,112.062,3,lower,-8.89062,1.286411755214374e-09
2395,177.303,693.8,172.311,3,lower,-8.63327,2.3266443378644116e-09
2396,535.891,768.973,258.277,3,lower,-8.71463,1.9291677802658467e-09
2397,455.786,437.161,196.839,3,lower,-8.87502,1.333460022645926e-09
2398,-60.989,109.917,157.114,3,lower,-8.37345,4.232042300995678e-09
2399,120.341,627.74,163.441,3,lower,-8.6299,2.34476865610148e-09
2400,550.914,662.006,262.78,3,lower,-8.99203,1.0185210286838925e-09
